haveit,pubDate,title,link,description
1,1594061640000,Desinformação #70 - Bruno do Bem,http://arthurpetry.com/podcastgen/?name=2020-07-06_70ftp.mp3,"Arthur e Tiago analisam a vida do economista CARLOS SARDENBERG, falam sobre a morte da arte, andar de uber a caminho de uma reunião e do Bruno do Marrone cagando mais uma live, imaginam como deve ser bom ser GAY e atualizam para os ouvintes a quantidade"
1,1594392780000,10 07 2020,http://arthurpetry.com/podcastgen/?name=2020-07-10_10_07_2020_free.mp3,não tem descrição!!!
1,1594986240000,17 07 2020,http://arthurpetry.com/podcastgen/?name=2020-07-17_17_07_2020_free.mp3,"Olá, galera!! No programa de hoje eu falo sobre ARTHUR AGUIAR e a mulher que foi CHIFRADA e tá enchendo o NOSSO SACO até HOJE, desço o pau sem motivo nenhum em IMITADORES, falo sobre a tentativa RUSSA de HACKEAR as pesquisas da vacina daquela doença insup"
1,1595163000000,Especial feat. Beatriz 02 - Climax,http://arthurpetry.com/podcastgen/?name=2020-07-19_beatriz_parte_ii.mp3,"Olá, GALERA!!! Nesse programa especial com BEATRIZ, falamos sobre ASMR, assédio, Adam Levine no ônibus, Baby Reborn, usar LSD, o filme CLIMAX, poder ser milionária de uma hora pra outra, como ter um relacionamento duradouro e resolvemos QUESTÃS enviadas E"
1,1595338620000,Desinformação #74 - Qual é a chave de liberdade?,http://arthurpetry.com/podcastgen/?name=2020-07-21_trechoftp74.mp3,"Arthur e Tiago revelam o segredo para ser verdadeiramente LIVRE, falam sobre o drama dos criadores de conteúdo que sofrem PRECONCEITO, o desembargador que CAGOU para as leis e leem o e-mail do ouvinte que achou que era gay, CHUPOU UM PAU e se arrependeu p"
1,1595593380000,24 07 2020,http://arthurpetry.com/podcastgen/?name=2020-07-24_24_07_2020_free.mp3,"Se a vida fosse um produto, você compraria? Falo como eu vou me RECONCILIAR com o meu PAI, defendo o PÂNICO e TUDO que foi feito nos anos 90, faço um cover do RODA VIVA e leio um e-mail de uma MOÇA que trocou FAVORES SEXUAIS por uma OPORTUNIDADE."
1,1596199800000,31 07 2020,http://arthurpetry.com/podcastgen/?name=2020-07-31_31_07_2020_free.mp3,"Olá, TURMA. Hoje eu falo sobre pizza de forno, Tammy Gretchen, Natura, costumes para se manter na sociedade depois da pandemia e tentei resolver um dos e-mails mais complexos da história do programa enviado por um TRANS que não era mais TRANS e estava nam"
1,1596475740000,Desinformação #78 - Jornal do F*da-se,http://arthurpetry.com/podcastgen/?name=2020-08-03_78ftp.mp3,"Arthur e Tiago falam sobre ouvintes que pegam PILHA, o que faríamos se fôssemos PRESIDENTES, uma das histórias mais tristes da história do quadro MEU PERU e, no IMPROVISO, inventam um quadro novo para o programa que é o JORNAL DO FODA-SE."
1,1596805380000,07 08 2020,http://arthurpetry.com/podcastgen/?name=2020-08-07_07_08_2020_free.mp3,"Olá, galera! Hoje eu falo sobre assistir programa religioso de manhã, Jerusalém, explosão em Beirute, Leo Lins e os gordaças, leio a atualização da história da SOPHIA e ensino a como lidar quando o Al Pacino REVELAR que ele é o próprio CAPETA."
1,1597408860000,14 08 2020,http://arthurpetry.com/podcastgen/?name=2020-08-14_14_08_2020_free.mp3,"Hoje eu falo sobre achar engraçado pegar TRANS, relato a tentativa de INVASÃO ao meu APARTAMENTO durante a MADRUGADA, provo com HISTÓRIAS que o inferno astral é REAL e falo sobre receber NUDES no WHATSAPP com a namorada do LADO."
1,1598041440000,21 08 2020 - Direto do estúdio do Flow,http://arthurpetry.com/podcastgen/?name=2020-08-21_21_08_2020_free.mp3,"Olá, turma!! Hoje eu estou um pouco ENCABULADO por estar gravando o podcast no estúdio do FLOW com PESSOAS AO REDOR, então eu não LEMBRO do que eu falei. Depois que eu lembrar eu mudo a descrição!!! Abraço!!!!"
1,1598290980000,Desinformação #84 - O beijo gay mais hétero da história,http://arthurpetry.com/podcastgen/?name=2020-08-24_trecho84gratis.mp3,"Árcthur e Baragglio falam sobre a final da CHAMPIONS, a possibilidade de Manuel NÓIER ser um robô, o beijo hétero entre El Loco e El Loco, a deputada que MATOU o marido com TRINTA TIROS e o triste caso do ouvinte que comprou uma boneca sexual realista e e"
1,1598621580000,28 08 2020,http://arthurpetry.com/podcastgen/?name=2020-08-28_28_08_2020_free.mp3,"Hoje eu falo sobre a mais recente história que nos entreteve durante essa semana, meditar até morrer, ter sido levado pra passear por Deus, ser infantil, inteligência infinita e o e-mail de um JUDEU que TRANSOU com uma NAZI."
1,1599320940000,04 09 2020,http://arthurpetry.com/podcastgen/?name=2020-09-05_ao_vivo_071__saco_cheio_podcast_com_arthur_petry_audio.mp3,"Olá, galera!!! No podcast eu falo sobre policial em cima do cavalo, autossabotagem, namorar o Hulk, Steve Jobs e Bill Gates, correios e mais um MONTE de coisa que eu NÃO LEMBRO agora!!!!!!!!!!!!!!!!"
1,1599509520000,Desinformação #87 - Falar inglês? Pra quê?,http://arthurpetry.com/podcastgen/?name=2020-09-07_87ytb.mp3,"Petry e Tiago falam sobre os MERCHANS novos da plataforma, ser gringo por um dia na própria cidade, Luciano Huck abraçando pobres com uma PAREDE de plástico, Flordelis e a mulher que trocou o marido católico POR ELE SER RELIGIOSO e adivinhem? "
1,1599829800000,11 09 2020,http://arthurpetry.com/podcastgen/?name=2020-09-11_11_09_2020_free.mp3,"Olá, galera!! Hoje eu falo sobre 11 de setembro, setembro amarelo, morar em marte, a mulher que acha que é um cavalo e leio e-mails."
1,1600099953000,desinformaçao 89 free site,http://arthurpetry.com/podcastgen/?name=2020-09-14_desinformacao_89_free_site.mp3,Podcast Episode
1,1601051400000,25 09 2020,http://arthurpetry.com/podcastgen/?name=2020-09-25_25_09_2020_free.mp3,"Hoje eu falei sobre o conceito de estar em pé, o eterno desconforto que é ser um ser humano, japoneses que moram em um Cyber Café e a história de Henry Ford e fábricas de carro."
1,1601730780000,02 10 2020,http://arthurpetry.com/podcastgen/?name=2020-10-03_02_10_2020.mp3,"Olá, galera. No podcast de hoje eu falei sobre o POVO ser um Mao Tse Tung sem um exército, a confusão entre LEO LINS e psicopatas da internet, UBER de vidro ABERTO no calor de QUARENTA E UM GRAUS, a treta no LEBLON e no JARDINS e, no final, uma TESE sobre"
1,1602092700000,Desinformação #94 - Num dá,http://arthurpetry.com/podcastgen/?name=2020-10-07_94youtube.mp3,"Petry e Tiago tentam descobrir (com a desenvoltura intelectual que lhes é usual) se a terra é plana, se o universo é infinito e chegam à conclusão que: NUM DÁ. Além disso, um MEU PERU muito especial com uma ouvinte que sai em defesa dos CAFAJESTES E VAGAB"
1,1602941520000,09 10 2020,http://arthurpetry.com/podcastgen/?name=2020-10-17_09_10_2020_free.mp3,Não tem descrição tá tenebroso não precisa ouvir
1,1602941700000,16 10 2020,http://arthurpetry.com/podcastgen/?name=2020-10-17_16_10_2020_free.mp3,"Hoje eu falo sobre trabalhar no texto de stand up, ter feito um podcast com o Daniel Zukerman, criatividade, mendigos ter cavalos e sobre eu ter saído em um site de notícias da ALEMANHA."
1,1603380240000,Desinformação #97 - O pai tá ON e ela tá OFF,http://arthurpetry.com/podcastgen/?name=2020-10-22_desinfo97.mp3,"Arthur e Tiago avaliam MINUCIOSAMENTE o caso ROBINHO e todas as HIPÓTESES que envolvem tudo, além de desvendar para o ouvinte o que está nas ENTRELINHAS desta novela e aquilo que não está sendo DITO nas reportagens."
1,1604081760000,30 10 2020,http://arthurpetry.com/podcastgen/?name=2020-10-30_30_10_2020_free.mp3,"Hoje eu falo sobre uma casa de shows que abriu DO LADO da minha JANELA que toca FUNK até às 5 da manhã, falo sobre o escudo do ""foda-se"" e sobre ter que fazer muita força pra não colapsar."
1,1604939220000,06 11 2020,http://arthurpetry.com/podcastgen/?name=2020-11-09_185feafe77a63da094670d3a9e4d69f9.mp3,"Olá, hoje eu falei sobre ter visto um cara CAGANDO no meio da RUA em SP, eleições nos EUA, Rodrigo Constantino, propaganda do BOTICÁRIO, leio e-mails e mais um monte de bobagem!!"
1,1605276180000,13 11 2020,http://arthurpetry.com/podcastgen/?name=2020-11-13_13_11_2020_free.mp3," Hoje eu falo sobre não ter plano B, a impossibilidade de se fazer de vítima quando estamos no mais puro e verdadeiro desespero, a importância de ESCREVER os seus objetivos e como o cérebro é uma máquina autônoma. Depois leitura de e-mails com a Beatriz e"
1,1605873540000,20 11 2020,http://arthurpetry.com/podcastgen/?name=2020-11-20_20_11_2020_spotify.mp3,"Olá! Hoje eu falo sobre a Letônia, sobre me envolver em uma TRETA com a FAMÍLIA ESCOBAR, pessoas que enxergam tudo no mundo a partir de um filtro ideológico, YouTube ser o ESGOTO da internet e depois leio e-mails com a Beatriz."
1,1606601640000,27 11 2020,http://arthurpetry.com/podcastgen/?name=2020-11-28_27_11_2020_spotify.mp3,"Hoje eu falo sobre MARADONA, conto a história de um fim de semana INFERNAL repleto de pegadinhas de DEUS e, no final, Beatriz revela estar adentrando no mundo das CONSPIRAÇÕES."
1,1607116500000,04 12 2020,http://arthurpetry.com/podcastgen/?name=2020-12-04_04_12_2020_spotify.mp3,"Hoje falei sobre o YouTube ter derrubado um vídeo meu por ter ""conteúdo sexual explícito"", a volta do PC Siqueira, o caso da DANI CALABRESA e MARCIUS MELHEM, leio e-mails e falo sobre a ilha de TRISTÃO DA CUNHA."
